"Data";"Minimo";"Maximo";"Mediana"
2006-04-14;14,3;35,8;27,28
2006-04-15;97,5;126,4;111,5
2006-04-15;69,9;96;84,45
2006-04-15;14,3;35,8;27,78
2006-04-18;97,5;126,4;112
2006-04-18;69,9;96;84,4
2006-04-18;18,7;35,8;27,96
2006-04-19;97,5;126,4;112
2006-04-19;69,9;96;84,4
2006-04-19;18,7;35,8;27,96
2006-04-20;97,5;126,4;112
2006-04-20;69,9;96;84,4
2006-04-20;18,7;35,8;27,96
2006-04-22;97,5;126,4;112
2006-04-22;69,9;96;84,45
2006-04-22;18,7;35,8;27,98
2006-04-25;97,5;126,4;112
2006-04-25;69,9;96;84,5
2006-04-25;18,7;35,8;28
2006-04-26;97,5;126,4;112
2006-04-26;69,9;96;85
2006-04-26;18,7;35,8;28
2006-04-27;97,5;126,4;112
2006-04-27;69,9;96;85
2006-04-27;18,7;35,8;28
2006-04-28;97,5;126,4;112
2006-04-28;69,9;96;85
2006-04-28;18,7;35,8;28
2006-04-29;97,5;126,4;112,25
2006-04-29;69,9;96;85
2006-04-29;18,7;40;27,98
2006-05-02;97,5;126,4;112,25
2006-05-02;69,9;96;85,05
2006-05-02;15;40;27,78
2006-05-03;97,5;126,4;112
2006-05-03;69,9;96;85
2006-05-03;15;40;27,6
2006-05-04;97,5;126,4;112
2006-05-04;69,9;96;85
2006-05-04;15;40;27,6
2006-05-05;97,5;127,11;112,86
2006-05-05;69,9;96;85,05
2006-05-05;15;40,06;27,8
2006-05-06;97,5;127,11;113,22
2006-05-06;69,9;96;85,1
2006-05-06;15;40,06;28
2006-05-09;97,5;127,11;113,22
2006-05-09;69,9;96;85,1
2006-05-09;15;40,06;28
2006-05-10;97,5;127,11;113,5
2006-05-10;69,9;96;85,1
2006-05-10;15;40,06;28
2006-05-11;97,5;127,11;113,5
2006-05-11;69,9;96;85,1
2006-05-11;15;40,06;28
2006-05-12;97,5;127,11;114
2006-05-12;69,9;95;85,05
2006-05-12;15;40,06;28
2006-05-13;97,5;127,11;114,5
2006-05-13;69,9;95;85,1
2006-05-13;15;40,06;28
2006-05-16;97,5;127,11;114,81
2006-05-16;69,9;96;85,13
2006-05-16;15;40,06;28,6
2006-05-17;97,5;127,11;115
2006-05-17;69,9;96;85,16
2006-05-17;15;40,06;28,93
2006-05-18;97,5;127,11;115
2006-05-18;69,9;96;85,16
2006-05-18;15;40,06;28,93
2006-05-19;97,5;127,11;115
2006-05-19;69,9;96;85,16
2006-05-19;15;40,06;28,93
2006-05-20;97,5;127,11;115
2006-05-20;69,9;96;85,16
2006-05-20;15;40,06;28,93
2006-05-23;97,5;127,11;115,16
2006-05-23;69,9;96;85,13
2006-05-23;15;40,06;28,96
2006-05-24;97,5;127,11;115
2006-05-24;69,9;96;85,1
2006-05-24;15;40,06;28,93
2006-05-25;97,5;127,11;114,81
2006-05-25;69,9;96;85,05
2006-05-25;15;40,06;28,61
2006-05-27;103,8;127,11;114,61
2006-05-27;70;96;85
2006-05-27;15;40,06;29
2006-05-30;103,8;127,11;114,56
2006-05-30;70;96;85
2006-05-30;15;40,06;29
2006-05-31;103,8;127,11;114,56
2006-05-31;70;96;85,05
2006-05-31;15;40,06;28,96
2006-06-01;103,8;127,11;114,61
2006-06-01;70;96;85,1
2006-06-01;15;40,06;28,93
2006-06-02;103,8;127,7;114,61
2006-06-02;70;96;85,16
2006-06-02;15;41,6;28,93
2006-06-03;103,8;127,7;115
2006-06-03;70;96;85,16
2006-06-03;15;41,6;29
2006-06-06;103,8;127,7;114,81
2006-06-06;70;96;85,13
2006-06-06;15;41,6;28,96
2006-06-07;103,8;127,7;115
2006-06-07;70;93;85,16
2006-06-07;15;41,6;29
2006-06-08;103,8;127,7;115,33
2006-06-08;70;93;85,8
2006-06-08;15;41,6;29
2006-06-09;103,8;127,7;115,33
2006-06-09;70;93;86
2006-06-09;15;41,6;29
2006-06-10;103,8;127,7;115,33
2006-06-10;70;93;86
2006-06-10;15;41,6;29
2006-06-13;103,8;127,7;115,45
2006-06-13;70;93;86
2006-06-13;15;41,6;29
2006-06-14;103,8;127,7;115,45
2006-06-14;70;93;86
2006-06-14;15;41,6;29
2006-06-15;103,8;127,7;116,07
2006-06-15;70;93;86
2006-06-15;15;41,6;29,16
2006-06-16;103,8;127,7;115,9
2006-06-16;70;93;85,8
2006-06-16;23;41,6;29
2006-06-17;103,8;127,7;115,9
2006-06-17;70;93;86
2006-06-17;23;41,6;29,04
2006-06-20;103,8;127,7;115,9
2006-06-20;70;93;86
2006-06-20;23;41,6;29,33
2006-06-21;103,8;127,7;116,68
2006-06-21;74,5;93;86
2006-06-21;23;41,6;29,33
2006-06-22;103,8;127,7;116,68
2006-06-22;74,5;93;86
2006-06-22;23;41,6;29,33
2006-06-23;103,8;127,7;116,68
2006-06-23;74,5;93;86
2006-06-23;23;41,6;29,33
2006-06-24;103,8;127,7;115,9
2006-06-24;74,5;93;85,5
2006-06-24;23;41,6;29,33
2006-06-27;103,8;127,7;115,9
2006-06-27;74,5;93;86
2006-06-27;21;41,6;29,33
2006-06-28;103,8;127,7;115,9
2006-06-28;74,5;93;86
2006-06-28;21;41,6;29,33
2006-06-29;103,8;127,7;115,9
2006-06-29;74,5;93;86
2006-06-29;21;41,6;29,33
2006-06-30;103,8;127,7;116,29
2006-06-30;74,5;93;85,9
2006-06-30;21;41,6;29,36
2006-07-01;99,42;127,7;116,73
2006-07-01;74,5;93;85,9
2006-07-01;21;41,6;29,97
2006-07-04;99,42;127,37;116,68
2006-07-04;78,3;93;86
2006-07-04;21;40,06;30
2006-07-05;99,42;127,37;116,68
2006-07-05;78,3;93;86
2006-07-05;21;40,06;30
2006-07-06;99,42;127,37;116,68
2006-07-06;78,3;93;86
2006-07-06;21;40,06;30
2006-07-07;99,42;127,4;116,29
2006-07-07;78,3;93;86
2006-07-07;21;40,06;30
2006-07-08;99,42;127,4;116,29
2006-07-08;78,3;93;86,05
2006-07-08;21;40,06;30
2006-07-11;99,42;127,4;115,95
2006-07-11;78,3;93;86,05
2006-07-11;21;40,06;29,7
2006-07-12;99,42;127,4;115,95
2006-07-12;78,3;93;86
2006-07-12;21;40,06;29,7
2006-07-13;99,42;127,4;115,9
2006-07-13;78,3;93;86
2006-07-13;21;40,06;30
2006-07-14;99,42;127,4;115,9
2006-07-14;78,3;93;86
2006-07-14;21;40,06;30
2006-07-15;99,42;127,4;115,9
2006-07-15;78,3;93;86
2006-07-15;21;40,06;30
2006-07-18;99,42;127,4;115,95
2006-07-18;78,3;93;86
2006-07-18;21;40,06;30
2006-07-19;99,42;127,4;116
2006-07-19;78,3;93;86,1
2006-07-19;21;40,06;30
2006-07-20;99,42;127,4;116
2006-07-20;78,3;93;86,3
2006-07-20;21;40,06;30,01
2006-07-21;99,42;127,4;116
2006-07-21;78,3;93;86,3
2006-07-21;21;40,06;30,01
2006-07-22;99,42;127,4;116
2006-07-22;77;93;86,1
2006-07-22;21;40,06;30,48
2006-07-25;99,42;127,4;116
2006-07-25;77;93;86
2006-07-25;21;40,06;30,48
2006-07-26;99,42;127,4;116
2006-07-26;77;93;86
2006-07-26;21;40,06;30,48
2006-07-27;99,42;127,4;116
2006-07-27;77;93;86
2006-07-27;21;40,06;30,48
2006-07-28;99,42;127,4;116
2006-07-28;77;93;86
2006-07-28;21;40,06;30,48
2006-07-29;100,59;127,4;116
2006-07-29;77;93;86
2006-07-29;21;40,06;30,75
2006-08-01;100,59;127,4;116
2006-08-01;77;93;86,1
2006-08-01;21;40,06;30,48
2006-08-02;100,59;127,4;116
2006-08-02;77;93;86,1
2006-08-02;21;40,06;30,48
2006-08-03;100,59;127,4;116
2006-08-03;77;93;86
2006-08-03;21;40,06;31
2006-08-04;100,59;127,4;116,5
2006-08-04;77;93;86,05
2006-08-04;21;40,06;31
2006-08-05;104,8;127,4;117
2006-08-05;77;93;86
2006-08-05;21;40,06;31,43
2006-08-08;103,8;129,3;117
2006-08-08;77;93;85,5
2006-08-08;21;41,8;31,43
2006-08-09;103,8;129,3;117,7
2006-08-09;77;93;85,21
2006-08-09;21;41,8;32,15
2006-08-10;103,8;129,3;117,7
2006-08-10;77;93;85,21
2006-08-10;21;41,8;32,15
2006-08-11;103,8;129,3;117,7
2006-08-11;77;93;85,21
2006-08-11;21;41,8;33
2006-08-12;103,8;129,3;117,7
2006-08-12;77;93;85,21
2006-08-12;21;41,8;33
2006-08-15;103,8;129,3;117,7
2006-08-15;77;93;85,21
2006-08-15;21;41,8;33
2006-08-16;103,8;129,3;117,7
2006-08-16;77;93;85,21
2006-08-16;21;41,8;33
2006-08-17;103,8;129,3;118
2006-08-17;77;93;85,21
2006-08-17;21;41,8;33,3
2006-08-18;103,8;129,3;118,31
2006-08-18;77;93;85,5
2006-08-18;21;41,8;33,5
2006-08-19;103,8;129,3;118
2006-08-19;77;93;85,21
2006-08-19;21;41,8;33,5
2006-08-22;103,8;129,3;117,85
2006-08-22;77;93;85,21
2006-08-22;21;41,8;33,4
2006-08-23;103,8;129,3;118
2006-08-23;77;93;85,21
2006-08-23;21;41,8;33,46
2006-08-24;103,8;129,3;118,16
2006-08-24;77;93;85,36
2006-08-24;21;41,8;33,52
2006-08-25;103,8;129,3;118,16
2006-08-25;77;93;85,36
2006-08-25;21;41,8;33,6
2006-08-26;103,8;129,3;118,16
2006-08-26;77;93;85,36
2006-08-26;21;41,8;33,6
2006-08-29;103,8;129,3;118,41
2006-08-29;77;93;85,5
2006-08-29;21;41,8;33,71
2006-08-30;103,8;129,3;118,5
2006-08-30;77;93;85,5
2006-08-30;21;41,8;33,73
2006-08-31;103,8;129,3;118,5
2006-08-31;77;93;85,5
2006-08-31;21;41,8;33,73
2006-09-01;103,8;129,3;118,5
2006-09-01;77;93;85,5
2006-09-01;21;41,8;33,73
2006-09-02;103,8;131;119
2006-09-02;77;93;85,5
2006-09-02;21;41,8;33,73
2006-09-05;103,8;131;118,5
2006-09-05;77;93;85,5
2006-09-05;21;41,8;33,73
2006-09-06;103,8;131;119,3
2006-09-06;77;93;85,5
2006-09-06;21;41,8;34
2006-09-08;104,8;131;119,6
2006-09-08;77;93;85,5
2006-09-08;21;41,8;34,05
2006-09-09;104,8;131;119,6
2006-09-09;77;93;85,5
2006-09-09;21;41,8;34,05
2006-09-12;104,8;131;119,6
2006-09-12;77;93;85,5
2006-09-12;21;41,2;34,1
2006-09-13;104,8;131;119,6
2006-09-13;77;93;85,5
2006-09-13;21;41,2;34,05
2006-09-14;104,8;131;119,65
2006-09-14;77;93;85,5
2006-09-14;21;41,2;34,1
2006-09-15;104,8;131;119,7
2006-09-15;77;93;85,5
2006-09-15;21;41,2;34,1
2006-09-16;104,8;131;119,9
2006-09-16;77;93;85,5
2006-09-16;21;41,2;34,15
2006-09-19;104,8;131;120
2006-09-19;77;93;85,5
2006-09-19;21;41,2;34,2
2006-09-20;104,8;131;119,9
2006-09-20;77;93;85,5
2006-09-20;21;41,2;34,15
2006-09-21;104,8;131;119,9
2006-09-21;77;93;85,5
2006-09-21;21;41,2;34,15
2006-09-22;104,8;131;120
2006-09-22;77;93;85,5
2006-09-22;21;41,2;34,2
2006-09-23;104,8;131,3;120
2006-09-23;77;93;85,5
2006-09-23;21;42;34,25
2006-09-26;104,8;131,3;120
2006-09-26;77;93;85,5
2006-09-26;21;42;34,25
2006-09-27;104,8;132;120
2006-09-27;77;100;86
2006-09-27;21;42;34,3
2006-09-28;104,8;132,4;120
2006-09-28;77;100;85,75
2006-09-28;21;48,3;34,6
2006-09-29;104,8;132,4;120
2006-09-29;77;100;85,75
2006-09-29;21;48,3;34,6
2006-09-30;104,8;144;121
2006-09-30;77;105,3;86,05
2006-09-30;24,4;48,3;35
2006-10-03;104,8;144;121
2006-10-03;77;105,3;86
2006-10-03;24,4;48,3;35
2006-10-04;104,8;144;121,21
2006-10-04;77;105,3;86
2006-10-04;24,4;48,3;35
2006-10-05;104,8;144;121,21
2006-10-05;77;105,3;86
2006-10-05;24,4;48,3;35
2006-10-06;104,8;144;121,51
2006-10-06;78;105,3;85,97
2006-10-06;24,4;48,3;35
2006-10-07;104,8;144;121,8
2006-10-07;79;105,3;86,57
2006-10-07;24,4;48,3;35
2006-10-10;104,8;144;121,8
2006-10-10;79;105,3;86,57
2006-10-10;24,4;48,3;35
2006-10-11;104,8;144;121,8
2006-10-11;79;105,3;86,57
2006-10-11;24,4;48,3;35
2006-10-13;104,8;144;121,21
2006-10-13;79;105,3;86,45
2006-10-13;24,4;48,3;35
2006-10-14;104,8;144;121,8
2006-10-14;79;105,3;86,85
2006-10-14;24,4;48,3;34,98
2006-10-17;104,8;144;121,8
2006-10-17;79;105,3;86,85
2006-10-17;24,4;48,3;34,98
2006-10-18;104,8;144;121,8
2006-10-18;79;105,3;86,63
2006-10-18;24,4;48,3;35
2006-10-19;104,8;144;121,8
2006-10-19;79;105,3;86,56
2006-10-19;24,4;48,3;35
2006-10-20;104,8;144;121,8
2006-10-20;79;105,3;86,63
2006-10-20;24,4;48,3;35
2006-10-21;104,8;144;121,8
2006-10-21;79;105,3;86,7
2006-10-21;24,4;48,3;35,01
2006-10-24;104,8;144;122,1
2006-10-24;79;105,3;86,85
2006-10-24;24,4;48,3;35,01
2006-10-25;104,8;144;122,1
2006-10-25;79;105,3;86,85
2006-10-25;24,4;48,3;35,01
2006-10-26;104,8;144;122,1
2006-10-26;79;105,3;86,85
2006-10-26;24,4;48,3;35,01
2006-10-27;104,8;144;122,2
2006-10-27;79;105,3;87,38
2006-10-27;24,4;48,3;35,01
2006-10-28;104,8;144;122,2
2006-10-28;79;105,3;87,38
2006-10-28;24,4;48,3;35,01
2006-10-31;104,8;144;122,1
2006-10-31;79;105,3;87,69
2006-10-31;24,4;41,2;35
2006-11-01;104,8;144;122,1
2006-11-01;79;105,3;87,69
2006-11-01;24,4;41,2;35
2006-11-03;104,8;144;122,1
2006-11-03;79;105,3;87,69
2006-11-03;24,4;41,2;35
2006-11-04;104,8;144;122,1
2006-11-04;79;105,3;87,04
2006-11-04;24,4;41,2;35,2
2006-11-07;104,8;144;122,1
2006-11-07;79;105,3;87,38
2006-11-07;24,4;41,2;35
2006-11-08;104,8;144;122,1
2006-11-08;79;105,3;87,6
2006-11-08;24,4;41,2;35
2006-11-09;104,8;144;122,07
2006-11-09;79;105,3;87,15
2006-11-09;24,4;41,2;35
2006-11-10;104,8;144;122,1
2006-11-10;79,22;105,3;86,7
2006-11-10;24,4;41,2;35
2006-11-11;104,8;144;122,1
2006-11-11;79,22;105,3;86,56
2006-11-11;24,4;40,7;35
2006-11-14;104,8;144;122,2
2006-11-14;80;105,3;86,7
2006-11-14;24,4;40,7;35
2006-11-16;104,8;144;122,2
2006-11-16;80;105,3;86,63
2006-11-16;24,4;40,7;35
2006-11-17;104,8;144;122,2
2006-11-17;80;105,3;86,7
2006-11-17;24,4;40,7;35
2006-11-18;104,8;144;122,2
2006-11-18;80;105,3;86,63
2006-11-18;24,4;40,7;35,2
2006-11-21;104,8;144;122,15
2006-11-21;80;105,3;86,53
2006-11-21;24,4;40,7;35,2
2006-11-22;104,8;144;122,2
2006-11-22;80;105,3;86,53
2006-11-22;24,4;40,7;35,3
2006-11-23;104,8;144;122,2
2006-11-23;80;105,3;86,53
2006-11-23;24,4;40,7;35,3
2006-11-24;104,8;144;122,35
2006-11-24;80;105,3;86,16
2006-11-24;24,4;40,7;35,4
2006-11-25;110;144;122,35
2006-11-25;80;105,3;86,41
2006-11-25;30;40,7;35,4
2006-11-28;110;144;122,5
2006-11-28;80;105,3;86,5
2006-11-28;30;42,7;35,45
2006-11-29;110;144;122,5
2006-11-29;80;105,3;86,5
2006-11-29;30;42,7;35,4
2006-11-30;110;144;122,5
2006-11-30;80;105,3;86,5
2006-11-30;30;42,7;35,4
2006-12-01;110;144;122,5
2006-12-01;80;105,3;86,5
2006-12-01;30;42,7;35,5
2006-12-02;110;144;122,5
2006-12-02;80;105,3;86,5
2006-12-02;30;42,7;35,66
2006-12-05;110;144;122,57
2006-12-05;80;105,3;86,6
2006-12-05;30;42,7;35,5
2006-12-06;110;144;122,77
2006-12-06;80;105,3;86,6
2006-12-06;30;42,7;35,5
2006-12-07;110;144;122,95
2006-12-07;80;105,3;86,5
2006-12-07;30;42,7;35,82
2006-12-08;110;144;122,9
2006-12-08;80;105,3;86,5
2006-12-08;30;42,7;35,99
2006-12-09;110;144;123
2006-12-09;80;105,3;86,7
2006-12-09;30;42,7;36
2006-12-12;110;144;123
2006-12-12;80;105,3;86,8
2006-12-12;30;42,7;36,9
2006-12-13;110;144;123,29
2006-12-13;80;105,3;86,7
2006-12-13;30;42,7;36,98
2006-12-14;110;144;123,29
2006-12-14;80;105,3;86,7
2006-12-14;30;42,7;36,98
2006-12-15;110;144;123,29
2006-12-15;80;105,3;86,7
2006-12-15;30;42,7;36,93
2006-12-16;110;144;123,29
2006-12-16;80;105,3;86,7
2006-12-16;30;42,8;36,93
2006-12-19;110;144;123,14
2006-12-19;80;105,3;86,8
2006-12-19;30;42,8;36,45
2006-12-20;110;144;123,39
2006-12-20;80;105,3;87,25
2006-12-20;30;45;36
2006-12-21;110;144;123,39
2006-12-21;80;105,3;87,25
2006-12-21;30;45;36,45
2006-12-22;110;144;123,29
2006-12-22;80;105,3;86,9
2006-12-22;30;45;36,9
2006-12-23;110;144;123,29
2006-12-23;80;105,3;86,7
2006-12-23;30;45;36,9
2006-12-26;110;144;123,5
2006-12-26;80;105,3;86,9
2006-12-26;30;45;36
2006-12-27;110;144;123,5
2006-12-27;80;105,3;86,9
2006-12-27;30;45;36
2006-12-28;110;144;123,8
2006-12-28;80;105,3;86,9
2006-12-28;30;45;36,9
2006-12-29;110;144;124
2006-12-29;80;105,3;86,9
2006-12-29;30;48;36,96
2006-12-30;110;144;124
2006-12-30;80;105,3;86,8
2006-12-30;30;48;36,98
